# r Si-Si Si-Ge Ge-Ge
9.499999999999956257e-01 4.059157845157029820e-02 9.255524197727101055e-02 1.759580826313065782e-01
9.699999999999989742e-01 3.472907122324842694e-02 2.900370271054638627e-01 5.740928100169637865e-02
9.900000000000033218e-01 7.494993340324598852e-02 2.148322973370837552e-01 5.137784324145187875e-02
1.009999999999996456e+00 0.000000000000000000e+00 1.455340107403781114e-01 1.334858512690997867e-01
1.030000000000000249e+00 4.153799618928759319e-02 2.376716595776480756e-01 1.878172691070170708e-01
1.050000000000004929e+00 6.458486685176223485e-02 2.484896734921402672e-01 9.836518752731941706e-02
1.069999999999994955e+00 5.403851084231280077e-02 1.318693252865691390e-01 8.508188258579915675e-02
1.090000000000000524e+00 0.000000000000000000e+00 1.943831890566962428e-01 4.546485198394938781e-02
1.110000000000007203e+00 0.000000000000000000e+00 2.552402038292463926e-01 1.177983694192702435e-01
1.129999999999996785e+00 2.559079624333970501e-02 2.304480830686788939e-01 1.131374883429684952e-01
1.150000000000000577e+00 0.000000000000000000e+00 2.378702761091912865e-01 2.817839166674022677e-01
1.169999999999997708e+00 1.001319141298525062e-01 3.683930519740873377e-01 9.875867063920065747e-02
1.189999999999998170e+00 0.000000000000000000e+00 2.503490060440032861e-01 1.147273356268123379e-01
1.209999999999998632e+00 5.122777360710611266e-02 3.155928263880966589e-01 3.689438994890912454e-02
1.229999999999999760e+00 4.089439434237606558e-02 3.322524500848619833e-01 1.595067469949521810e-01
1.250000000000000000e+00 6.395204204313238716e-02 3.360422091447320403e-01 1.312546184002647831e-01
1.269999999999999574e+00 2.143406377271566896e-02 4.404742148143486746e-01 9.287963775610344475e-02
1.290000000000002700e+00 1.762388748275291878e-02 4.283040244380817430e-01 5.655309672243381131e-02
1.310000000000001830e+00 2.014512232604626779e-02 3.289990525156795131e-01 1.162939298763042972e-01
1.330000000000000293e+00 1.847313300840158767e-02 4.392411305155441981e-01 1.123850292487340308e-01
1.350000000000002975e+00 3.907032438343845115e-02 4.601562354171531144e-01 8.532455452189255385e-02
1.370000000000003437e+00 3.683851239021692509e-02 3.342211723126821132e-01 1.153410760617565589e-01
1.389999999999991465e+00 4.176952799784974801e-02 3.701091069607470030e-01 1.005454045997773854e-01
1.410000000000005249e+00 5.216709867719303284e-02 3.280479340336344141e-01 5.249921679946906866e-02
1.430000000000005489e+00 2.744773727528242863e-02 4.511029823446525699e-01 4.602198605937881520e-02
1.449999999999993294e+00 3.137346275673283391e-02 6.202098257593418040e-01 8.894955845078250656e-02
1.470000000000007967e+00 8.305535530029359292e-02 5.920999837466409677e-01 1.519792910464818902e-01
1.490000000000005320e+00 9.334967012110767515e-02 6.647133049923056314e-01 4.253176153660864767e-02
1.509999999999994680e+00 5.822309460505354500e-02 6.726652791367853101e-01 2.547822992781082277e-02
1.529999999999991145e+00 5.434839687007264608e-02 8.258479787039684217e-01 3.958484248186081023e-02
1.550000000000006928e+00 0.000000000000000000e+00 8.389922651835921563e-01 1.374995671128255992e-01
1.569999999999994289e+00 3.805681289275721774e-02 7.505135322351708105e-01 4.943235882812769405e-02
1.589999999999992530e+00 7.094000422183562027e-02 7.239460662392123158e-01 4.128557679958248100e-02
1.610000000000009202e+00 1.074163704220379781e-02 9.417879600266656492e-01 1.125336551607482027e-01
1.629999999999996341e+00 1.261496265440160414e-01 9.241820389243067257e-01 1.410707732884549925e-01
1.649999999999993472e+00 5.836668180650815552e-02 9.355467796070631170e-01 1.732759281128344597e-01
1.670000000000003038e+00 4.408028190256595147e-02 9.956899497378859376e-01 1.887270021305325340e-01
1.689999999999997948e+00 1.210437745476596223e-02 1.050935028612324018e+00 1.816460845073677721e-01
1.709999999999993081e+00 5.775221681751371849e-02 1.210253916586761180e+00 7.321138090842049806e-02
1.730000000000005089e+00 4.626111235702892732e-02 1.264768569724877834e+00 6.742165756943666044e-02
1.750000000000000000e+00 5.649836991322054747e-02 1.371635237919078154e+00 1.482789723145844785e-01
1.769999999999994689e+00 8.928482427637654539e-02 1.448560378659101699e+00 1.096687692070022757e-01
1.790000000000007585e+00 1.888856982064618384e-02 1.344630757781833719e+00 2.272792439806697873e-01
1.810000000000002052e+00 2.644054689578933387e-02 1.548483397870536349e+00 1.534133331767974229e-01
1.829999999999995852e+00 9.146617005358144425e-02 1.476762134162327378e+00 1.409594432969442368e-01
1.850000000000008304e+00 6.551087726449943138e-02 1.594180427104385789e+00 1.517444065334763725e-01
1.870000000000003659e+00 4.867363161797234883e-02 1.607385933328767891e+00 1.148790545502170746e-01
1.889999999999990132e+00 3.991550293899083501e-02 1.817227114531536181e+00 1.526773523444070746e-01
1.910000000000010356e+00 5.860270104293413551e-02 1.729985709096516056e+00 2.477632245896638774e-01
1.930000000000005933e+00 8.248293059243788639e-02 2.047131666221863266e+00 9.533728231984757440e-02
1.949999999999992184e+00 4.368539902649427875e-02 1.792718452721484779e+00 1.468191100454656339e-01
1.970000000000013074e+00 4.315912741071278869e-02 2.078620464671711243e+00 1.214489309283164481e-01
1.990000000000006208e+00 7.662170924478918510e-02 1.986812714467405927e+00 1.338605546951074088e-01
2.009999999999993570e+00 7.963539629183069568e-02 2.068911516789124772e+00 1.253706454899470024e-01
2.029999999999986926e+00 7.063634285178799210e-02 1.885656721341816278e+00 8.501302576401048583e-02
2.050000000000006484e+00 9.016751335557557367e-02 2.148221272416270811e+00 1.760196345921406502e-01
2.069999999999995843e+00 6.044059374010157804e-02 2.133318586848577780e+00 1.244072383309886703e-01
2.089999999999990976e+00 1.014816008409478026e-01 2.036822218823978403e+00 1.433390667042398203e-01
2.110000000000010090e+00 8.530920254006912895e-02 2.031123168437812154e+00 7.885127781133924318e-02
2.129999999999996341e+00 1.492522733937906854e-01 2.060155140953794817e+00 1.564063695877264126e-01
2.149999999999989697e+00 8.971108982728429049e-02 2.240329993498058503e+00 1.738635668145823709e-01
2.170000000000001705e+00 7.917596789549327663e-02 2.138389792276967682e+00 1.689092518181267433e-01
2.190000000000003055e+00 1.691754917736823238e-01 2.160827959481445237e+00 9.425790654266097413e-02
2.209999999999995524e+00 1.071853909005664046e-01 2.060713768173241256e+00 1.179765361901384951e-01
2.230000000000007976e+00 9.902236498332073200e-02 1.989016181015628826e+00 1.849451047808595427e-01
2.250000000000000000e+00 8.309917717105382018e-02 2.107270144443810889e+00 1.033414109361871780e-01
2.269999999999992024e+00 1.392908582705200127e-01 2.033456321487427498e+00 1.369569502326002941e-01
2.290000000000003144e+00 1.584356033894575300e-01 1.894301815327213312e+00 1.768624780428071641e-01
2.309999999999994280e+00 1.438031468216448006e-01 1.797664820905339411e+00 1.896540687513979251e-01
2.330000000000001403e+00 1.339831817817221937e-01 1.759259275572195635e+00 1.836925895687444577e-01
2.350000000000011191e+00 1.790220393435101032e-01 1.817313148322035499e+00 2.056711183899297968e-01
2.370000000000003659e+00 1.960394313101416208e-01 1.535229270051394757e+00 1.327545905306969642e-01
2.389999999999989466e+00 2.076340675324560847e-01 1.591676852703888700e+00 1.636574216699547002e-01
2.410000000000003695e+00 2.318507058233442442e-01 5.296658009836857417e+00 1.627339516324781132e-01
2.429999999999995719e+00 2.229651807717117906e-01 1.440166650709655993e+00 1.553377335557218075e-01
2.450000000000001954e+00 2.058756464059268154e-01 1.514651509656887107e+00 3.328400829084295909e-01
2.470000000000015739e+00 2.378611840738248107e-01 1.405829668846134473e+00 1.882694680086694772e-01
2.490000000000006430e+00 1.982533813873752215e-01 1.409694286374699512e+00 2.074017445319407127e-01
2.509999999999993125e+00 2.854551478550849120e-01 1.355592684357848965e+00 1.937993639781875888e-01
2.529999999999983817e+00 2.242240512499642513e-01 1.193241698950179730e+00 2.814553256907469381e-01
2.549999999999996270e+00 2.167512744707224548e-01 1.177386234063729331e+00 2.386426990346142973e-01
2.570000000000006501e+00 3.043332300344672725e-01 1.067732368719408020e+00 2.338510708784687087e-01
2.589999999999998526e+00 3.471516274033071281e-01 1.144186349610880837e+00 2.849100985780324002e-01
2.610000000000010978e+00 3.574910757862729827e-01 9.614870893176388211e-01 2.125010212890493522e-01
2.629999999999996341e+00 3.927071037492406158e-01 1.003214776546089482e+00 2.312203792131523328e-01
2.649999999999987477e+00 3.013585732032096898e-01 9.823483534051440369e-01 3.143769582476352298e-01
2.669999999999993712e+00 2.809373495499988271e-01 9.180442768522938390e-01 3.626376844052798809e-01
2.690000000000012381e+00 3.263710443072379563e-01 7.889487767733125434e-01 3.614536135466901445e-01
2.710000000000003073e+00 5.336626509808459762e-01 8.509627916823129246e-01 3.671528449264109262e-01
2.730000000000009752e+00 4.899688606640252297e-01 8.205692443924020862e-01 4.354990934535544200e-01
2.750000000000000000e+00 4.571148887515992798e-01 7.612030485727864226e-01 4.029450707597291292e-01
2.769999999999990248e+00 3.956792551442800399e-01 7.678793788257476383e-01 4.856990295377442424e-01
2.789999999999996039e+00 5.399133201164858509e-01 6.685374214138261051e-01 3.781832285684075812e-01
2.809999999999985842e+00 5.741868292255025708e-01 6.415383670210474953e-01 4.048695375936219865e-01
2.830000000000008509e+00 5.485018604794585917e-01 6.739739488019929059e-01 5.079534533500272842e-01
2.850000000000013411e+00 6.357651954950170881e-01 6.032015478847659873e-01 4.683638027051372776e-01
2.870000000000003659e+00 7.650883337138747464e-01 6.787858705289345762e-01 4.565570170467307398e-01
2.889999999999989022e+00 6.125208295540632841e-01 6.676125102938447187e-01 5.350493149481346800e-01
2.909999999999997478e+00 7.667992643713233969e-01 5.682873798370023932e-01 4.455081517208650532e-01
2.929999999999988169e+00 8.065583344347860839e-01 5.898595486775531915e-01 4.428038886326855494e-01
2.950000000000009059e+00 7.771917559402989895e-01 5.602250592476893942e-01 5.068703481956986501e-01
2.970000000000017515e+00 7.581752584187266830e-01 5.376041196308689596e-01 4.665934094057629933e-01
2.990000000000006875e+00 8.670531528427856127e-01 5.196482024800037625e-01 5.145500689367498159e-01
3.009999999999992681e+00 8.125057542198799165e-01 6.313789451600537728e-01 6.375507011252762313e-01
3.029999999999982041e+00 9.068661195326406244e-01 5.288283151052775022e-01 7.695095304476815556e-01
3.049999999999989608e+00 9.868704079231425119e-01 5.158486681897724857e-01 6.642395277732948689e-01
3.070000000000013607e+00 1.025683504005537872e+00 5.656886645039764794e-01 7.559140337863973214e-01
3.090000000000003855e+00 1.068617874346154073e+00 5.523406572499400813e-01 7.122479723131012186e-01
3.110000000000011422e+00 1.058556616735422340e+00 5.302991525650931903e-01 6.535464203435903396e-01
3.129999999999995897e+00 1.228082462781472595e+00 4.939819544276790042e-01 7.714566329605638817e-01
3.149999999999985700e+00 1.136714892599506088e+00 5.245218840717652542e-01 8.547871395244368564e-01
3.169999999999988383e+00 1.253749986338650535e+00 5.685147541957713546e-01 9.044169755015238898e-01
3.190000000000019043e+00 1.298711436668424479e+00 5.337663182544148954e-01 8.982630597321400456e-01
3.210000000000007958e+00 1.238034542035551855e+00 5.682976228348041170e-01 8.418970628821303981e-01
3.230000000000011084e+00 1.358108005641684102e+00 5.136324918039383292e-01 9.763522037027454470e-01
3.250000000000000000e+00 1.395365939479024986e+00 5.495730440573259878e-01 8.436740638051459795e-01
3.269999999999988916e+00 1.384128579934398973e+00 4.916307603009695826e-01 9.812191146471972436e-01
3.289999999999991154e+00 1.490242862903886412e+00 5.089744363093138269e-01 1.089583237454703868e+00
3.309999999999979625e+00 1.479708895390289047e+00 5.099131948713414575e-01 1.028948215612899508e+00
3.330000000000013394e+00 1.507052163713154869e+00 5.307577801185252575e-01 1.107400258242446922e+00
3.350000000000014744e+00 1.427433135865278979e+00 5.446806490908159271e-01 1.077804656038586550e+00
3.370000000000004103e+00 1.653673413154077121e+00 5.632112783072786844e-01 1.112446086507505205e+00
3.389999999999988578e+00 1.589029270363403024e+00 5.830507278752730116e-01 1.299168561881379746e+00
3.409999999999993481e+00 1.627770260899184418e+00 5.765756678191289453e-01 1.275862953747556761e+00
3.429999999999982396e+00 1.559738228196181575e+00 6.216570884107530670e-01 1.184163597967947235e+00
3.450000000000014388e+00 1.540676193900705870e+00 6.270205269113804381e-01 1.252646106564434536e+00
3.470000000000019291e+00 1.528366625039020210e+00 5.628406753383865535e-01 1.228156457457230344e+00
3.490000000000007319e+00 1.680942799044285785e+00 6.686914768711226253e-01 1.277736422579570874e+00
3.509999999999992681e+00 1.644121470527216466e+00 6.770756647619913249e-01 1.247464627025003825e+00
3.529999999999980709e+00 1.642631521860905108e+00 6.567022374611515279e-01 1.335438308585870759e+00
3.549999999999984723e+00 1.712627533729562890e+00 6.156639326359240050e-01 1.321394651480849669e+00
3.570000000000018492e+00 1.586197813962194836e+00 6.251825064455400760e-01 1.300361751301841950e+00
3.590000000000007851e+00 1.614385102685708562e+00 6.663635235539396851e-01 1.414102842674397120e+00
3.610000000000011422e+00 1.696973596243932292e+00 6.730070166132445797e-01 1.390452095106051500e+00
3.629999999999995897e+00 1.623017448997225554e+00 6.512598368358448742e-01 1.427630442084699247e+00
3.649999999999984812e+00 1.770206845005282359e+00 7.203799045621576136e-01 1.341655408276527961e+00
3.669999999999984386e+00 1.634798203610483558e+00 7.227156718210387965e-01 1.370565384867565850e+00
3.690000000000023928e+00 1.689489815619093838e+00 7.253957342366773586e-01 1.390233255776315957e+00
3.710000000000011955e+00 1.791820804248121179e+00 7.444409087058383445e-01 1.349308556972129258e+00
3.730000000000011973e+00 1.537411081733241147e+00 7.218076884497115486e-01 1.341056122408176510e+00
3.750000000000000000e+00 1.552797508812852278e+00 7.006547276876807784e-01 1.395213796796233030e+00
3.769999999999988027e+00 1.644193501532424051e+00 7.690630622199872146e-01 1.449780565904852381e+00
3.789999999999987601e+00 1.479335758554931379e+00 8.013030105040575002e-01 1.482540666803084939e+00
3.809999999999975184e+00 1.565324876511578145e+00 8.612605753002041675e-01 1.376209222415673006e+00
3.830000000000016946e+00 1.462374468848516074e+00 8.039965828087131117e-01 1.486019912602745130e+00
3.850000000000015632e+00 1.564434103202356541e+00 8.572232788603124654e-01 1.472682303488815680e+00
3.870000000000004103e+00 1.430849567944524559e+00 7.711172813002655779e-01 1.306386329653784095e+00
3.889999999999988134e+00 1.368140960881600199e+00 8.463808570736118808e-01 1.457577884739881480e+00
3.909999999999989928e+00 1.519717641134633146e+00 8.675015833324634107e-01 6.828080913744673630e+00
3.929999999999978400e+00 1.255275893388392072e+00 8.803008174361173221e-01 1.371939589531258719e+00
3.950000000000018385e+00 1.360378800375756425e+00 8.889651632381179169e-01 1.308289484661929292e+00
3.970000000000020179e+00 1.494891901667052547e+00 8.069411267452328840e-01 1.377613642015173667e+00
3.990000000000007319e+00 1.355527066047025331e+00 8.921629317732936437e-01 1.390175976649501877e+00
4.009999999999992681e+00 1.431682212423352807e+00 9.681393473983949116e-01 1.305744309154709626e+00
4.029999999999979821e+00 1.311785547728129275e+00 9.165203840716784622e-01 1.253571142974435615e+00
4.049999999999981171e+00 1.321499543968920332e+00 9.695665591866871047e-01 1.358244036850520642e+00
4.070000000000020712e+00 1.281669444447533834e+00 9.405341841348089371e-01 1.363727142059131703e+00
4.090000000000008740e+00 1.328004562764811380e+00 9.381973956321209007e-01 1.355180576966468875e+00
4.110000000000009202e+00 1.229065493763813466e+00 9.729432531492426817e-01 1.344420441365582253e+00
4.129999999999999893e+00 1.224729575418175953e+00 9.415226677418530032e-01 1.287909423960634347e+00
4.149999999999987921e+00 1.269729409509932072e+00 9.911178655957864070e-01 1.294917068663324899e+00
4.169999999999985718e+00 1.188339135198283714e+00 1.030581118715729438e+00 1.281741042968486344e+00
4.190000000000027036e+00 1.180563487331901529e+00 1.013976759803983940e+00 1.224874629561164774e+00
4.210000000000014175e+00 1.205074908055248306e+00 1.029878792377464158e+00 1.189756895652554602e+00
4.230000000000012861e+00 1.100140356778963824e+00 1.022322675408462445e+00 1.182084588577714035e+00
4.250000000000000000e+00 1.169926464980791669e+00 1.047368252734935501e+00 1.177573947563698153e+00
4.269999999999987139e+00 1.149757917192104184e+00 1.046437901300328654e+00 1.158425306552137046e+00
4.289999999999984936e+00 1.038998221666763033e+00 1.095818817967552761e+00 1.090543628870907389e+00
4.309999999999972076e+00 1.014666162738696142e+00 1.070807771418371690e+00 1.102162238501179781e+00
4.330000000000010729e+00 9.123048482312162699e-01 1.093900337834847747e+00 1.201414915907399683e+00
4.350000000000007638e+00 9.492090615381079122e-01 1.084575106691662683e+00 1.166603818019226635e+00
4.369999999999994778e+00 1.054910460004875095e+00 1.094068923136126470e+00 1.051938545709244499e+00
4.389999999999997904e+00 1.053690794540119047e+00 1.095111732973989893e+00 1.074733537565379260e+00
4.409999999999998366e+00 9.903352435050953861e-01 1.082275479208810065e+00 1.093341801746189113e+00
4.429999999999986393e+00 9.875986377984419251e-01 1.100612185657507069e+00 9.584343516340269042e-01
4.450000000000021494e+00 8.998007433706912694e-01 1.075435675085067988e+00 9.871226679490309186e-01
4.470000000000021068e+00 9.431497550537605301e-01 1.075726817873030594e+00 1.062795384570129009e+00
4.490000000000007319e+00 9.504940674052736460e-01 1.149278922671857828e+00 9.943430236111591158e-01
4.509999999999992681e+00 9.473514565294571810e-01 1.133002835202680414e+00 9.527676532124155218e-01
4.529999999999978932e+00 8.555702024589262322e-01 1.145709203927788522e+00 1.002609613393256716e+00
4.549999999999978506e+00 8.672713759673084111e-01 1.173108541255209580e+00 1.010927473407038146e+00
4.570000000000011831e+00 9.440964091199354202e-01 1.100949963873455673e+00 9.893033731650441309e-01
4.589999999999998970e+00 8.593769252684154702e-01 1.198634537403082456e+00 9.557456130293207064e-01
4.609999999999996767e+00 8.826002662261531739e-01 1.133367813837643956e+00 1.058950287853895667e+00
4.630000000000011440e+00 8.415303768566863019e-01 1.204883262969796531e+00 9.168474738330698592e-01
4.649999999999998579e+00 9.089300013786930643e-01 1.245787397664468665e+00 9.666452007274448643e-01
4.669999999999994600e+00 8.109933240247079178e-01 1.222552679356569083e+00 9.429323438566171722e-01
4.690000000000030589e+00 8.739404013127901605e-01 1.227844473231899824e+00 1.012024216546707711e+00
4.710000000000016840e+00 8.504304818441856817e-01 1.209401631458594473e+00 9.745689143748552663e-01
4.730000000000012861e+00 8.198290862343855512e-01 1.119427047681225806e+00 9.763428951247415943e-01
4.750000000000000000e+00 8.015815941986014215e-01 1.151488800746889085e+00 8.898265707461368024e-01
4.769999999999987139e+00 8.885098806442155439e-01 1.176646231440587442e+00 9.712908869183730642e-01
4.789999999999982272e+00 8.245418287859604956e-01 1.252716263006229402e+00 9.325780180650570239e-01
4.809999999999969411e+00 8.418245586560453297e-01 1.163275759044113178e+00 1.022518369721534537e+00
4.830000000000002736e+00 8.247591949948847034e-01 1.180370252438599943e+00 9.204413801775476189e-01
4.849999999999996980e+00 8.710817287518378693e-01 1.208547454637409757e+00 9.419390878280239354e-01
4.869999999999984119e+00 7.720856203617106894e-01 1.198659756268352528e+00 9.025697624544209985e-01
4.890000000000008562e+00 8.264003032140528893e-01 1.210432704229363665e+00 9.813606525581183293e-01
4.910000000000006359e+00 8.251644833112143917e-01 1.268518024789986542e+00 9.621638605901270402e-01
4.929999999999994387e+00 8.473844460164379200e-01 1.290103775191065338e+00 9.516160601903214111e-01
4.950000000000023270e+00 8.059875612208364792e-01 1.216892095017045206e+00 9.674373159173657033e-01
4.970000000000021068e+00 7.789789262428107319e-01 1.200696684658135949e+00 9.264820135428207815e-01
4.990000000000007319e+00 7.763558991923679153e-01 1.146494704744681181e+00 9.918352364967142343e-01
5.009999999999992681e+00 8.050598754152751280e-01 1.308576408082640086e+00 9.449420480443532222e-01
5.029999999999978932e+00 8.283104488021955092e-01 1.218315875423537920e+00 9.651324741117749406e-01
5.049999999999975842e+00 7.576712751601333284e-01 1.222511399892435513e+00 1.012294916913796472e+00
5.070000000000003837e+00 8.204991914778078099e-01 1.164079483562428852e+00 9.842272600604564659e-01
5.089999999999990976e+00 8.637938715308440818e-01 1.198232801316118312e+00 9.554177917289999877e-01
5.109999999999987885e+00 8.383089210746791364e-01 1.182311073305446714e+00 1.018439535343896196e+00
5.130000000000021210e+00 7.958853473326805705e-01 1.201923045121744194e+00 9.794522739440228998e-01
5.150000000000008349e+00 8.342581120081207224e-01 1.249645864060248801e+00 9.592996433538185652e-01
5.170000000000002593e+00 7.780493610100903679e-01 1.161145273894522489e+00 9.457803945395832912e-01
5.190000000000032365e+00 8.008720703704014232e-01 1.237203505182703722e+00 9.677190369603277942e-01
5.210000000000018616e+00 8.039156937981125628e-01 1.177105729177382765e+00 8.143731536094913626e-01
5.230000000000013749e+00 7.268441830854976970e-01 1.148068148566095070e+00 1.001435263774490103e+00
5.250000000000000000e+00 7.880167794120479519e-01 1.164326885130535283e+00 1.039519626776933103e+00
5.269999999999986251e+00 8.087431169800188835e-01 1.203409347637327542e+00 9.178104087498341057e-01
5.289999999999980496e+00 8.260630931931769450e-01 1.201363548346652044e+00 8.689354631413381824e-01
5.309999999999966747e+00 8.036856888541632493e-01 1.117447315971592747e+00 9.613734927284590670e-01
5.329999999999995630e+00 8.398635534341806208e-01 1.186980852924927277e+00 8.969913877765485211e-01
5.349999999999988987e+00 8.052467615325414885e-01 1.201919046180519146e+00 9.300835970837800781e-01
5.369999999999975238e+00 8.702835044578711710e-01 1.165460144531292652e+00 9.053211334889141870e-01
5.390000000000017444e+00 7.848534117372778507e-01 1.171170971465720134e+00 9.222289027111496562e-01
5.410000000000013465e+00 8.314728824396153684e-01 1.154434185359781928e+00 9.233974208780907356e-01
5.430000000000000604e+00 8.618970193974696548e-01 1.143605351671290071e+00 9.166868575917346273e-01
5.450000000000025935e+00 8.273185925064759916e-01 1.115178376549838424e+00 9.301919792223976025e-01
5.470000000000021956e+00 8.347005280964368001e-01 1.127517229537946308e+00 8.600361546774382138e-01
5.490000000000007319e+00 8.296288100007682687e-01 1.094007881037258434e+00 8.775682608204831148e-01
5.509999999999992681e+00 8.004415767396430015e-01 1.113758048924542665e+00 9.102045361137262036e-01
5.529999999999978044e+00 8.014552987998054823e-01 1.076547842264369503e+00 8.342772477969584433e-01
5.549999999999974065e+00 8.392613113361904187e-01 1.073673259137772673e+00 8.775248523010493740e-01
5.569999999999997620e+00 8.227409834317247483e-01 1.034296566966503628e+00 8.976662393518066718e-01
5.589999999999983871e+00 8.414007393551137248e-01 1.008961764743469880e+00 8.957519827735195284e-01
5.609999999999979892e+00 8.883195112208206456e-01 1.024464831090557304e+00 8.695897736420395985e-01
5.630000000000029203e+00 8.703477488886295355e-01 1.028476414312741394e+00 8.336319996426382328e-01
5.650000000000015454e+00 8.781343228638357479e-01 1.049992265974979189e+00 8.830627134565850467e-01
5.670000000000008811e+00 8.657782037271239961e-01 9.887745984682760891e-01 8.537366828067385338e-01
5.690000000000035030e+00 8.911049249271064676e-01 1.016012013663694979e+00 9.010789339172939894e-01
5.710000000000020393e+00 8.919786090837206194e-01 1.063819305799506454e+00 9.133898159855861065e-01
5.730000000000013749e+00 8.666519718834398978e-01 9.784413608132211948e-01 8.481698767180999576e-01
5.750000000000000000e+00 9.376256139347983742e-01 9.831347424243283006e-01 8.926861695517380735e-01
5.769999999999986251e+00 8.663787158238596131e-01 1.038111149175060088e+00 8.531473063102635868e-01
5.789999999999979607e+00 8.714565229690124371e-01 1.006530508802972568e+00 9.127802544995877732e-01
