# r Si-Si Si-Ge Ge-Ge
9.499999999999956257e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.699999999999989742e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.900000000000033218e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.009999999999996456e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.030000000000000249e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.050000000000004929e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.069999999999994955e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.849468033578155757e-01
1.090000000000000524e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.110000000000007203e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.129999999999996785e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.150000000000000577e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.168914124991838444e-02
1.169999999999997708e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.189999999999998170e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.209999999999998632e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.229999999999999760e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.410988568146484712e-02
1.269999999999999574e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.290000000000002700e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.836421362880281238e-02
1.310000000000001830e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.330000000000000293e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.662581970756142891e-01
1.350000000000002975e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.370000000000003437e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.834579457988842532e-02
1.389999999999991465e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.610749777800616955e-02
1.410000000000005249e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.430000000000005489e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.449999999999993294e+00 0.000000000000000000e+00 8.392723066531231069e-02 0.000000000000000000e+00
1.470000000000007967e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.490000000000005320e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.148969036309545333e-01
1.509999999999994680e+00 0.000000000000000000e+00 1.741277776628820939e-01 1.592551859199450859e-01
1.529999999999991145e+00 0.000000000000000000e+00 7.538010482208237772e-02 0.000000000000000000e+00
1.550000000000006928e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.496778911470909745e-02
1.569999999999994289e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.382942565359129045e-02
1.589999999999992530e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.610000000000009202e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.840791843830200281e-02
1.629999999999996341e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.649999999999993472e+00 0.000000000000000000e+00 1.296291199727021837e-01 5.401213332195924088e-02
1.670000000000003038e+00 0.000000000000000000e+00 1.898142898639341158e-01 1.441899934340542255e-01
1.689999999999997948e+00 0.000000000000000000e+00 7.722844990670990617e-02 0.000000000000000000e+00
1.709999999999993081e+00 0.000000000000000000e+00 1.810380512098817563e-01 1.227035680422532138e-01
1.730000000000005089e+00 0.000000000000000000e+00 1.768764423345625114e-01 1.068478100633275529e-01
1.750000000000000000e+00 0.000000000000000000e+00 5.761889940185905418e-02 3.527687718481166412e-02
1.769999999999994689e+00 0.000000000000000000e+00 5.632414777892080088e-02 4.693678981576733522e-02
1.790000000000007585e+00 0.000000000000000000e+00 2.202902085408524613e-01 9.178758689202186349e-02
1.810000000000002052e+00 0.000000000000000000e+00 2.154488625389780199e-01 8.977035939124083930e-02
1.829999999999995852e+00 0.000000000000000000e+00 1.185555251746998467e-01 1.833085278135797580e-01
1.850000000000008304e+00 0.000000000000000000e+00 4.640241732537982999e-01 1.288956036816105988e-01
1.870000000000003659e+00 0.000000000000000000e+00 1.513838983141002625e-01 1.755503981810223602e-01
1.889999999999990132e+00 0.000000000000000000e+00 4.445909635046010333e-01 3.025436465934938091e-01
1.910000000000010356e+00 0.000000000000000000e+00 1.934795512388149397e-01 1.789685848959038372e-01
1.930000000000005933e+00 0.000000000000000000e+00 3.552945467555490011e-01 2.832366232593669375e-01
1.949999999999992184e+00 0.000000000000000000e+00 4.176526702637464727e-01 1.830979204482032774e-01
1.970000000000013074e+00 0.000000000000000000e+00 4.546839249532081406e-01 5.492086919366777620e-01
1.990000000000006208e+00 0.000000000000000000e+00 4.567303164440040808e-01 3.668695549972975645e-01
2.009999999999993570e+00 0.000000000000000000e+00 7.097468113551090863e-01 2.140159615778482183e-01
2.029999999999986926e+00 0.000000000000000000e+00 5.673696130257650516e-01 2.612041237326163667e-01
2.050000000000006484e+00 0.000000000000000000e+00 8.562738730225138983e-01 3.990374783128851077e-01
2.069999999999995843e+00 0.000000000000000000e+00 3.809284820718195630e-01 5.326135172751927938e-01
2.089999999999990976e+00 0.000000000000000000e+00 5.251619457494269838e-01 7.025518128249139682e-01
2.110000000000010090e+00 0.000000000000000000e+00 5.970004802699000468e-01 6.417346512390612601e-01
2.129999999999996341e+00 0.000000000000000000e+00 6.198742314781845453e-01 7.935713090452261032e-01
2.149999999999989697e+00 0.000000000000000000e+00 8.183514732612847675e-01 4.114723339505383382e-01
2.170000000000001705e+00 0.000000000000000000e+00 6.096121171052538701e-01 7.856925434656221174e-01
2.190000000000003055e+00 0.000000000000000000e+00 8.439187116576502001e-01 6.794273805752417683e-01
2.209999999999995524e+00 0.000000000000000000e+00 5.848413256421779449e-01 3.468402610758245519e-01
2.230000000000007976e+00 0.000000000000000000e+00 8.094798218219267927e-01 6.135602083256280759e-01
2.250000000000000000e+00 0.000000000000000000e+00 1.013625722317822220e+00 6.940617516666514053e-01
2.269999999999992024e+00 0.000000000000000000e+00 1.076562533446542069e+00 8.421126903138240749e-01
2.290000000000003144e+00 0.000000000000000000e+00 1.327032117998501626e+00 8.068662009737996854e-01
2.309999999999994280e+00 0.000000000000000000e+00 2.271416727932001667e+00 8.002662029620298823e-01
2.330000000000001403e+00 0.000000000000000000e+00 2.951731879535838932e+00 4.521978448034799092e-01
2.350000000000011191e+00 0.000000000000000000e+00 4.084523876997639746e+00 5.454346056562886513e-01
2.370000000000003659e+00 0.000000000000000000e+00 5.130573817628977906e+00 6.932394167154757314e-01
2.389999999999989466e+00 0.000000000000000000e+00 6.029751970408535833e+00 6.151310811846386617e-01
2.410000000000003695e+00 0.000000000000000000e+00 3.748317502630240483e+01 6.458445430856494252e-01
2.429999999999995719e+00 0.000000000000000000e+00 4.458771335980920014e+00 7.201912267416485935e-01
2.450000000000001954e+00 0.000000000000000000e+00 4.409633156093994089e+00 4.399833971302674618e-01
2.470000000000015739e+00 0.000000000000000000e+00 3.501540399829350836e+00 6.241357202096612378e-01
2.490000000000006430e+00 0.000000000000000000e+00 2.111932402087887795e+00 4.984098029755031356e-01
2.509999999999993125e+00 0.000000000000000000e+00 1.680533957412072343e+00 4.232773453957958121e-01
2.529999999999983817e+00 0.000000000000000000e+00 1.497277411124918967e+00 5.327341229540634160e-01
2.549999999999996270e+00 0.000000000000000000e+00 1.169075315379519031e+00 3.775377729062173726e-01
2.570000000000006501e+00 0.000000000000000000e+00 1.212254995334676178e+00 4.515065437169374363e-01
2.589999999999998526e+00 0.000000000000000000e+00 1.257724581573121281e+00 3.505053773228080094e-01
2.610000000000010978e+00 0.000000000000000000e+00 1.015565777080960297e+00 4.009618582026034939e-01
2.629999999999996341e+00 4.783364377619067631e-02 1.100173806852385638e+00 3.892465473945326826e-01
2.649999999999987477e+00 0.000000000000000000e+00 1.084078862082374473e+00 2.437382607132226042e-01
2.669999999999993712e+00 0.000000000000000000e+00 7.940729899147047632e-01 4.661744020948372369e-01
2.690000000000012381e+00 9.144721630990523820e-02 6.786689838999399038e-01 3.828590122841367127e-01
2.710000000000003073e+00 0.000000000000000000e+00 6.637545582411570333e-01 2.972195127172641005e-01
2.730000000000009752e+00 1.331806324942718667e-01 5.830352133638125878e-01 3.775363901031876801e-01
2.750000000000000000e+00 8.750034162017820971e-02 8.812534406032233036e-01 1.983341076724039753e-01
2.769999999999990248e+00 4.312068288837735131e-02 4.470177459428453792e-01 2.811351189130670836e-01
2.789999999999996039e+00 1.700187347374962354e-01 5.723964069495706131e-01 1.716071183817558521e-01
2.809999999999985842e+00 2.095089527513427086e-01 3.408012298088509695e-01 1.423558700091481777e-01
2.830000000000008509e+00 4.131163431130953356e-02 4.382967678361792130e-01 8.526871205334782267e-02
2.850000000000013411e+00 0.000000000000000000e+00 2.312131408144254552e-01 1.740638141586642595e-01
2.870000000000003659e+00 8.033623964185519772e-02 3.374122064957918443e-01 2.004726190500426275e-01
2.889999999999989022e+00 0.000000000000000000e+00 3.727496819623410951e-01 6.056553536877985061e-02
2.909999999999997478e+00 3.907143547066541100e-02 4.093198001688758136e-01 1.077343889621975859e-01
2.929999999999988169e+00 3.853985957068124107e-02 1.314025688219417620e-01 9.368419378632718286e-02
2.950000000000009059e+00 3.801905863698605559e-02 3.606379276422678193e-01 1.013841563652961436e-01
2.970000000000017515e+00 0.000000000000000000e+00 2.250524604964675990e-01 1.534371272621419258e-01
2.990000000000006875e+00 6.579312763723565993e-02 1.557887272267401702e-01 6.579312763723565993e-02
3.009999999999992681e+00 1.947651249225633430e-01 3.025815333618395164e-01 9.307653078782363032e-02
3.029999999999982041e+00 1.281349754187479095e-01 1.517026583975533416e-01 7.158561126710660805e-02
3.049999999999989608e+00 0.000000000000000000e+00 1.707210437766300271e-01 1.366413554460117197e-01
3.070000000000013607e+00 1.248177175776129244e-01 2.253405579838690387e-01 3.120442939440323110e-02
3.090000000000003855e+00 1.232071888733397708e-01 1.108864699860057923e-01 7.291854035360925690e-02
3.110000000000011422e+00 2.432552626075913382e-01 1.713646448190978278e-01 3.040690782594891728e-02
3.129999999999995897e+00 0.000000000000000000e+00 1.646787508299461800e-01 7.504890988343899949e-02
3.149999999999985700e+00 5.927914915820312741e-02 6.224310661611329176e-02 4.052758156734295736e-02
3.169999999999988383e+00 1.170670187536823059e-01 2.326706997729436066e-01 3.613548282958051194e-02
3.190000000000019043e+00 5.780185009636015087e-02 2.254272153758046238e-01 9.175158980601821890e-02
3.210000000000007958e+00 5.708382398266587110e-02 2.097830531362971096e-01 2.854191199133293555e-02
3.230000000000011084e+00 0.000000000000000000e+00 2.325637644889610167e-01 1.338255606565791345e-01
3.250000000000000000e+00 1.113746702484101209e-01 2.488030580013591009e-01 9.249780011753162834e-02
3.269999999999988916e+00 1.650246892478903771e-01 1.897783926350739558e-01 7.356508766268202160e-02
3.289999999999991154e+00 0.000000000000000000e+00 2.445366219364064619e-01 1.385707524306303284e-01
3.309999999999979625e+00 1.073735259691222382e-01 3.002623958350811306e-01 1.179684442968917252e-01
3.330000000000013394e+00 2.784800312181846538e-01 3.023497481797433051e-01 7.213958903937736644e-02
3.350000000000014744e+00 1.572370469366756451e-01 2.162009395379290988e-01 1.367106596529014950e-01
3.370000000000004103e+00 3.107525506559978834e-01 2.019891579263985992e-01 2.815798622270674831e-02
3.389999999999988578e+00 4.222579359786498010e-01 3.646773083451977926e-01 9.404052436897428202e-02
3.409999999999993481e+00 3.035049478532086398e-01 2.352163345862366972e-01 7.992296960134492867e-02
3.429999999999982396e+00 3.499718373066899035e-01 3.230097212692867870e-01 2.718148613950501294e-02
3.450000000000014388e+00 3.582804642006930385e-01 1.741984325941300649e-01 3.014497698792038133e-02
3.470000000000019291e+00 1.953999136813027726e-01 3.302607469631305137e-01 7.216836607851789820e-02
3.490000000000007319e+00 3.863335925127772130e-01 3.119988700248276792e-01 6.247368987087997816e-02
3.509999999999992681e+00 5.251722926510329348e-01 3.079419352362875451e-01 3.824306583776074936e-02
3.529999999999980709e+00 8.614633871403841736e-01 3.135659295657757806e-01 6.625826308919834096e-02
3.549999999999984723e+00 7.000965416272427744e-01 4.970685445553425508e-01 9.157453266944642900e-02
3.570000000000018492e+00 6.922743157339945608e-01 4.049804747043868614e-01 7.631971129785790342e-02
3.590000000000007851e+00 1.152380471756022651e+00 2.586743718071864429e-01 4.261176527204530579e-02
3.610000000000011422e+00 9.591089591429735606e-01 3.215835921832324584e-01 1.957365222740763133e-02
3.629999999999995897e+00 9.374097668176780696e-01 3.013102821913966056e-01 9.841436065045074122e-02
3.649999999999984812e+00 1.125843158265307675e+00 3.642433747328939764e-01 1.408407715633855639e-01
3.669999999999984386e+00 1.157276671569298809e+00 4.735164386636646072e-01 9.115614783835804258e-02
3.690000000000023928e+00 1.209563753133249042e+00 3.355613728399002849e-01 8.380548860994654903e-02
3.710000000000011955e+00 1.765456958057705528e+00 3.140964270311439321e-01 9.828867784648040451e-02
3.730000000000011973e+00 1.397788661651204523e+00 4.393805028792875933e-01 8.824710424053715252e-02
3.750000000000000000e+00 1.599898394751693376e+00 2.966758367858882695e-01 9.745786300056065443e-02
3.769999999999988027e+00 1.714882446151447803e+00 3.587174916448665485e-01 1.131325163478247853e-01
3.789999999999987601e+00 2.106322916564858261e+00 3.654713395935139109e-01 1.712093142228849063e-01
3.809999999999975184e+00 2.205828541375214780e+00 2.643955220660991756e-01 7.415230733807838537e-02
3.830000000000016946e+00 2.969780565973420661e+00 3.819363360796195206e-01 1.482573378489360771e-01
3.850000000000015632e+00 4.856180237047932557e+00 3.125018947232073852e-01 1.420643534106771355e-01
3.870000000000004103e+00 7.263176767698193537e+00 2.886615707608334302e-01 1.598839653904514380e-01
3.889999999999988134e+00 7.895647426841160943e+00 2.478018577039379222e-01 1.631545676637660147e-01
3.909999999999989928e+00 9.635392848170850399e+00 3.722382862233211132e-01 9.913853311565210902e+01
3.929999999999978400e+00 9.651823375672035965e+00 3.513216104190362565e-01 1.329507763470612336e-01
3.950000000000018385e+00 7.631683908649943504e+00 2.855696479556571465e-01 1.371242092143510616e-01
3.970000000000020179e+00 6.279103893615720189e+00 2.295185078498467035e-01 6.283483291061008058e-02
3.990000000000007319e+00 4.846969459807755953e+00 3.740872093801130838e-01 1.265317704330092830e-01
4.009999999999992681e+00 3.109236864556506053e+00 4.471814196376863726e-01 1.502810259793207759e-01
4.029999999999979821e+00 2.401645736840797962e+00 3.911445648690766164e-01 2.075978343438728557e-01
4.049999999999981171e+00 1.647331319697218799e+00 3.523271883760585310e-01 8.225175822108365953e-02
4.070000000000020712e+00 1.489146322053911620e+00 3.382204165141820540e-01 8.406142442690048289e-02
4.090000000000008740e+00 1.529559245920168564e+00 4.826023137989498002e-01 1.235487756838261342e-01
4.110000000000009202e+00 1.325370614197904695e+00 5.405945165299822497e-01 1.136440567662096168e-01
4.129999999999999893e+00 1.424639733889311755e+00 5.155120610440617757e-01 1.218920507133305631e-01
4.149999999999987921e+00 1.784488645208465618e+00 5.368102889653082466e-01 1.794629963356218771e-01
4.169999999999985718e+00 1.369955968537706070e+00 5.023171884638256701e-01 1.812180102296967465e-01
4.190000000000027036e+00 9.213578732835812080e-01 6.413907195153658591e-01 1.977073313988479131e-01
4.210000000000014175e+00 8.960315128338759427e-01 6.527340673352336475e-01 2.109771553763270246e-01
4.230000000000012861e+00 1.068381465600163116e+00 6.256195312985568524e-01 1.990376221125629563e-01
4.250000000000000000e+00 6.919979388317231139e-01 6.205302525439767569e-01 1.766198052570649157e-01
4.269999999999987139e+00 6.129451104805523354e-01 5.921775623294025515e-01 3.181520893540517037e-01
4.289999999999984936e+00 5.513130294700266942e-01 7.354550056175468420e-01 2.529223938924486936e-01
4.309999999999972076e+00 6.649492540628808568e-01 7.409434545272102213e-01 2.710782921154886727e-01
4.330000000000010729e+00 4.392138220617813893e-01 8.376435035035402210e-01 3.725378345552015080e-01
4.350000000000007638e+00 5.284381585304021023e-01 7.862460395487266274e-01 4.815321351909809255e-01
4.369999999999994778e+00 6.776158826652615152e-01 9.428320990785650224e-01 3.908925907181997061e-01
4.389999999999997904e+00 5.722634496273281135e-01 8.257761578122337909e-01 4.422763374610943488e-01
4.409999999999998366e+00 4.007398054720583414e-01 1.021886503953749692e+00 4.927139886270697766e-01
4.429999999999986393e+00 2.547623601964728590e-01 8.907316343634025246e-01 4.895841370978556428e-01
4.450000000000021494e+00 2.524775113637812707e-01 1.221916896909123418e+00 5.441451094254458054e-01
4.470000000000021068e+00 2.428637551795181926e-01 1.009540473234860514e+00 4.400204615178296974e-01
4.490000000000007319e+00 5.324685932763754126e-01 1.433835804428815974e+00 4.721032972334802125e-01
4.509999999999992681e+00 4.952235770045880781e-01 1.860341707338768025e+00 5.080744554664081702e-01
4.529999999999978932e+00 2.239326651608425922e-01 3.028465363635233221e+00 5.366369916480098201e-01
4.549999999999978506e+00 3.125314455122973345e-01 3.855476191825932819e+00 4.250717576820222110e-01
4.570000000000011831e+00 1.566612035738670916e-01 4.283187715239223259e+00 4.818081009230166800e-01
4.589999999999998970e+00 5.932768527228846067e-02 3.124073761204328648e+01 4.259229250573236536e-01
4.609999999999996767e+00 4.065087290385996921e-01 4.831918437546902645e+00 5.458224300573095711e-01
4.630000000000011440e+00 1.560570095184643791e-01 3.878102432143463396e+00 4.096862231133398535e-01
4.649999999999998579e+00 1.955220807993940935e-01 3.307723549523666762e+00 4.103500153266999018e-01
4.669999999999994600e+00 2.545347415668648416e-01 2.368184492895947901e+00 4.579877765439464565e-01
4.690000000000030589e+00 2.373266703583638282e-01 1.552818376267295353e+00 6.146344639059665438e-01
4.710000000000016840e+00 1.491435884011719781e-01 9.599875640088766371e-01 4.063956485544354957e-01
4.730000000000012861e+00 4.107916672754548248e-02 8.956901513274020399e-01 3.701564908887032268e-01
4.750000000000000000e+00 8.472664862642267924e-02 7.532524934614466261e-01 4.288737925134024631e-01
4.769999999999987139e+00 1.761139058741467422e-01 7.314382127451954929e-01 3.867660535698283497e-01
4.789999999999982272e+00 1.409988465119605128e-01 6.681422613123585430e-01 4.549057033531893057e-01
4.809999999999969411e+00 8.262607265930078937e-02 7.256566732891558402e-01 3.684111092776332086e-01
4.830000000000002736e+00 2.962562441154768522e-01 6.103193794995971366e-01 4.281475172230391202e-01
4.849999999999996980e+00 1.515975515381114413e-01 5.454162866751877115e-01 3.509484912863765071e-01
4.869999999999984119e+00 7.440245227664941952e-02 5.547632847877677076e-01 3.464269283044400516e-01
4.890000000000008562e+00 1.076178376961740568e-01 5.188717174636965357e-01 3.477555904712333334e-01
4.910000000000006359e+00 1.372408724124926926e-01 4.359685046970186995e-01 2.789879757377584091e-01
4.929999999999994387e+00 1.905814629374863733e-01 3.807091604870261881e-01 1.950833094802144063e-01
4.950000000000023270e+00 1.080254422966877709e-01 3.222759028517852564e-01 2.873721720743361852e-01
4.970000000000021068e+00 8.036832955874886886e-02 3.871074540413071419e-01 2.152534797366993102e-01
4.990000000000007319e+00 1.594507727301600064e-01 2.878972285405667630e-01 2.624923695959027192e-01
5.009999999999992681e+00 7.909012769687910616e-02 2.724215509559171355e-01 1.592897888556282782e-01
5.029999999999978932e+00 6.538535964885465457e-02 2.615414385954186183e-01 1.536084465481228900e-01
5.049999999999975842e+00 1.297369640755961090e-02 2.919081691700913250e-01 1.534014570239883302e-01
5.070000000000003837e+00 5.148616739048812729e-02 1.681881468089279630e-01 1.898893912410002938e-01
5.089999999999990976e+00 2.554117819554744748e-02 2.001941871898623437e-01 1.289777374021685852e-01
5.109999999999987885e+00 1.140373744190323335e-01 1.851146374167149389e-01 1.741482012695100279e-01
5.130000000000021210e+00 1.508665713742258219e-01 1.709821142241226555e-01 1.340443214807067185e-01
5.150000000000008349e+00 2.494951149138634194e-01 2.167043283823271438e-01 9.258362032975943345e-02
5.170000000000002593e+00 1.485411127922826036e-01 1.666961376891172852e-01 9.186869246497152142e-02
5.190000000000032365e+00 4.913283150123036458e-02 1.516098800609394226e-01 1.903234317390516961e-01
5.210000000000018616e+00 4.875633655748812939e-02 1.543950657653790914e-01 1.280312652767200687e-01
5.230000000000013749e+00 9.676830519296059085e-02 9.768990809956019927e-02 1.129972935196529998e-01
5.250000000000000000e+00 1.440486421573754505e-01 9.443188763650170459e-02 1.331301252748799124e-01
5.269999999999986251e+00 9.530491320287920454e-02 9.371649798283120114e-02 1.475259545324568156e-01
5.289999999999980496e+00 0.000000000000000000e+00 1.071970521683385386e-01 1.747110339241401411e-01
5.309999999999966747e+00 0.000000000000000000e+00 8.068733987680196118e-02 1.386149109114256928e-01
5.329999999999995630e+00 0.000000000000000000e+00 8.074845238679696779e-02 1.135041825229796408e-01
5.349999999999988987e+00 0.000000000000000000e+00 1.387139794666687187e-01 1.316933535671312439e-01
5.369999999999975238e+00 0.000000000000000000e+00 1.278481782805292455e-01 9.056458987940399497e-02
5.390000000000017444e+00 0.000000000000000000e+00 1.277688593170835940e-01 1.422449915385211316e-01
5.410000000000013465e+00 0.000000000000000000e+00 9.581924346466191844e-02 1.206758523471694600e-01
5.430000000000000604e+00 0.000000000000000000e+00 1.130689276478167304e-01 9.824345280653398738e-02
5.450000000000025935e+00 0.000000000000000000e+00 1.797122451325405268e-01 1.509392911949204164e-01
5.470000000000021956e+00 0.000000000000000000e+00 1.718710672214300017e-01 1.054816549809952791e-01
5.490000000000007319e+00 0.000000000000000000e+00 2.044944082393242435e-01 1.025479019056601687e-01
5.509999999999992681e+00 0.000000000000000000e+00 2.036353091576993957e-01 1.170589187500189199e-01
5.529999999999978044e+00 1.923418514021556919e-02 1.459050329922066958e-01 9.344673703019835964e-02
5.549999999999974065e+00 4.494198955642082893e+01 2.133956801754844923e-01 2.825048206323115707e+01
5.569999999999997620e+00 1.895892336574277540e-02 2.033344530975913500e-01 8.609285792064133580e-02
5.589999999999983871e+00 0.000000000000000000e+00 2.825542263257860287e-01 1.263249132048148149e-01
5.609999999999979892e+00 4.205143916823751021e-02 2.012461731622795513e-01 9.766613617613513487e-02
5.630000000000029203e+00 0.000000000000000000e+00 3.427739163324498572e-01 8.333977243190689166e-02
5.650000000000015454e+00 5.988396390392782681e-02 2.649865402748807774e-01 1.936254433517832774e-01
5.670000000000008811e+00 1.829607618378036385e-02 3.942641059781599733e-01 2.223832051742022087e-01
5.690000000000035030e+00 0.000000000000000000e+00 3.107647095166021778e-01 1.954546096595494442e-01
5.710000000000020393e+00 1.804063697937895172e-02 2.851548182553086952e-01 2.142454502993959842e-01
5.730000000000013749e+00 5.038570902747152580e-02 2.741942298885451934e-01 2.578980519973743113e-01
5.750000000000000000e+00 0.000000000000000000e+00 3.085541597019785254e-01 1.825197415687079550e-01
5.769999999999986251e+00 1.766739288499472038e-02 3.209471211054486517e-01 2.554885290689472566e-01
5.789999999999979607e+00 8.443795591353715768e-02 3.720753044345865845e-01 2.213961861281316390e-01
